word,numtotal,numNaMo,numRaGa,numDidi,NaMo,RaGa,Didi,NaMo_perc,RaGa_perc,Didi_perc,NaMo_percNorm,RaGa_percNorm,Didi_percNorm,X,Y,color_coded,size,max_said,Max_used_by
djbg,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
djew,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
djqsnolkfilucknow,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
djzgratitude,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dkanickai,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dkbon,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dkdm,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dkxje,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dlcssw,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dleoqwa,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dljnctbzvgcontributed,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dljuc,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dlovkrkbgfthanks,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dlremembering,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dmet,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dmjp,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dmkartik,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dmkthalaivarstalini,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dmmszbikr,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dmpbuvbest,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dmrs,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dmxxclzsnr,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dnbs,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dndhvbinteracting,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dnhlqjcz,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dnji,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dnjynzjvbtoday,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dnnin,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dnrdglad,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dntmzibdemdev,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dntpruty,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
doahspeaking,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doajigiri,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doall,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dobv,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doby,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doctor,7,0.0,1.0,6.0,0.0,0.14285714285714285,0.8571428571428571,0.0,3.9984006397441024e-05,0.00021639557110397808,0.0,0.001002004008016032,0.007220216606498195,0.060932688077430706,0.10553851159185634,Didi,0,numDidi,Didi
doctors,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doctorsday,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
document,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
doersbgd,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dogra,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dohar,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dojo,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
doklam,5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.00019992003198720512,0.0,0.0,0.00501002004008016,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dola,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dolaithabi,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dole,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dollar,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
domestic,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dominant,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dominated,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
donald,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
donate,3,3.0,0.0,0.0,1.0,0.0,0.0,6.794247537085267e-05,0.0,0.0,0.0013959981386691483,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
donated,2,1.0,0.0,1.0,0.5,0.0,0.5,2.2647491790284225e-05,0.0,3.606592851732968e-05,0.0004653327128897161,0.0,0.0012033694344163659,0.27885906040268454,0.0,Didi,0,numNaMo,NaMo
donating,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00010819778555198904,0.0,0.0,0.0036101083032490976,0.0,0.0,Didi,0,numDidi,Didi
donation,9,1.0,0.0,8.0,0.1111111111111111,0.0,0.8888888888888888,2.2647491790284225e-05,0.0,0.00028852742813863746,0.0004653327128897161,0.0,0.009626955475330927,0.046107751206791316,0.0,Didi,0,numDidi,Didi
done,77,50.0,14.0,13.0,0.6493506493506493,0.18181818181818182,0.16883116883116883,0.0011323745895142113,0.0005597760895641743,0.0004688570707252858,0.023266635644485806,0.014028056112224447,0.015643802647412754,0.5719970702121003,0.2294861819484191,Other,30,numNaMo,NaMo
donor,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dooars,6,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.00021639557110397808,0.0,0.0,0.007220216606498195,0.0,0.0,Didi,0,numDidi,Didi
doon,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
door,7,3.0,4.0,0.0,0.42857142857142855,0.5714285714285714,0.0,6.794247537085267e-05,0.0001599360255897641,0.0,0.0013959981386691483,0.004008016032064128,0.0,0.62916307161346,0.6423084012882687,Other,0,numRaGa,RaGa
doordarshan,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doors,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dorsey,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
doscongratulations,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dost,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dotcom,4,4.0,0.0,0.0,1.0,0.0,0.0,9.05899671611369e-05,0.0,0.0,0.0018613308515588645,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
double,6,4.0,0.0,2.0,0.6666666666666666,0.0,0.3333333333333333,9.05899671611369e-05,0.0,7.213185703465936e-05,0.0018613308515588645,0.0,0.0024067388688327317,0.43610600892154283,0.0,Mid3,0,numNaMo,NaMo
doubles,6,6.0,0.0,0.0,1.0,0.0,0.0,0.00013588495074170535,0.0,0.0,0.0027919962773382966,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doublespeak,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
doubling,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doubt,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
doufqvwj,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
downhe,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
downlo,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
download,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
downtrodden,10,5.0,0.0,5.0,0.5,0.0,0.5,0.00011323745895142112,0.0,0.0001803296425866484,0.0023266635644485804,0.0,0.006016847172081829,0.27885906040268454,0.0,Didi,0,numNaMo,NaMo
doyen,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dpawafulv,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dpcx,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dpfei,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dpkjjgbgxaekalavya,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dpmu,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dppnydheartbreaking,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dpradhanbjp,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dprdrleegq,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dpsy,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dpudez,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dpxsyeokr,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dqbgep,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dqfh,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dqgwhen,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dqkxkdirx,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dqwkhomage,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dqwpkn,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
draconian,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
drajoykumar,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drama,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
dramatist,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
dramsinghvifondly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
drana,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dravidwishing,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
dravyavati,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
draw,13,9.0,3.0,1.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.00020382742611255804,0.00011995201919232307,3.606592851732968e-05,0.004187994416007445,0.003006012024048096,0.0012033694344163659,0.6777117653304269,0.3100114626071618,NaMo,0,numNaMo,NaMo
drawing,5,2.0,0.0,3.0,0.4,0.0,0.6,4.529498358056845e-05,0.0,0.00010819778555198904,0.0009306654257794322,0.0,0.0036101083032490976,0.2049574546799852,0.0,Didi,0,numDidi,Didi
drawn,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2647491790284225e-05,3.9984006397441024e-05,3.606592851732968e-05,0.0004653327128897161,0.001002004008016032,0.0012033694344163659,0.36182741967776777,0.3249181584078273,Other,0,numNaMo,NaMo
drcpjoshi,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drdo,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
dream,47,35.0,12.0,0.0,0.7446808510638298,0.2553191489361702,0.0,0.0007926622126599479,0.0004798080767692923,0.0,0.016286644951140065,0.012024048096192385,0.0,0.7876412266543694,0.3678161848676357,Other,30,numNaMo,NaMo
dreamt,3,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,4.529498358056845e-05,3.9984006397441024e-05,0.0,0.0009306654257794322,0.001002004008016032,0.0,0.7407720144752714,0.44899604167255935,Mid2,0,numNaMo,NaMo
drharshvardhan,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drheahothe,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drin,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drink,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drinking,7,2.0,1.0,4.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,4.529498358056845e-05,3.9984006397441024e-05,0.00014426371406931873,0.0009306654257794322,0.001002004008016032,0.0048134777376654635,0.21222001142281782,0.12863059515017813,Didi,0,numDidi,Didi
drishyakala,4,4.0,0.0,0.0,1.0,0.0,0.0,9.05899671611369e-05,0.0,0.0,0.0018613308515588645,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drive,9,4.0,1.0,4.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,9.05899671611369e-05,3.9984006397441024e-05,0.00014426371406931873,0.0018613308515588645,0.001002004008016032,0.0048134777376654635,0.30772313712804267,0.11303661703916679,Didi,0,numNaMo,NaMo
driven,7,3.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,6.794247537085267e-05,0.00011995201919232307,3.606592851732968e-05,0.0013959981386691483,0.003006012024048096,0.0012033694344163659,0.5171824852282337,0.4644257773797077,Other,0,numNaMo,NaMo
driver,3,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,7.996801279488205e-05,3.606592851732968e-05,0.0,0.002004008016032064,0.0012033694344163659,0.31240601503759396,0.5411030906352394,Mid1,0,numRaGa,RaGa
driving,3,1.0,0.0,2.0,0.3333333333333333,0.0,0.6666666666666666,2.2647491790284225e-05,0.0,7.213185703465936e-05,0.0004653327128897161,0.0,0.0024067388688327317,0.16201988691752778,0.0,Didi,0,numDidi,Didi
drixj,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
drkrishanmiddha,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drmehvljjlinnovation,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drobjrtrzqnishant,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drop,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
dropout,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
dropped,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
droppedsolemnly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
drought,6,0.0,5.0,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.00019992003198720512,3.606592851732968e-05,0.0,0.00501002004008016,0.0012033694344163659,0.403163205899476,0.698299156360245,RaGa,0,numRaGa,RaGa
drowsy,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drparameshwara,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drramansingh,11,10.0,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.00022647491790284225,3.9984006397441024e-05,0.0,0.004653327128897161,0.001002004008016032,0.0,0.9114106686453952,0.15344122291472986,NaMo,0,numNaMo,NaMo
drsubhashmos,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drsyquraishi,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drug,4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0001599360255897641,0.0,0.0,0.004008016032064128,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
drugfreeindia,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
drugshappy,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
