Name,Tweet,fav_count,lang,retweets,has link,date_time
narendramodi,"Excellent! 

Congratulations to @sinha_arunima for scaling new heights of success. 

She is the pride of India, who has distinguished herself through her hardwork and perseverance. 

Wishing her the very best for her future endeavours. https://t.co/Fi8GTQ1QVn",17214,en,False,Yes,"Fri, 04 Jan 2019 03:51:27 UTC"
narendramodi,"During the Cabinet meeting yesterday, a landmark decision was taken that benefits the MSME sector. 

Know more... https://t.co/mBuaVkh0QJ",8378,en,False,Yes,"Thu, 03 Jan 2019 14:59:16 UTC"
narendramodi,"Our approach to GST has always been people friendly. 

We have always sought feedback from various stakeholders and have acted on that feedback too.

In the coming times too, this approach will remain the same. 

We are making GST as simple as possible. https://t.co/KWq7MuKm1b",9716,en,False,Yes,"Thu, 03 Jan 2019 14:59:02 UTC"
narendramodi,"ਐਨਡੀਏ ਸਰਕਾਰ ਨੇ ਹਮੇਸ਼ਾ ਕਿਸਾਨਾਂ ਦੇ ਹੱਕਾਂ ਬਾਰੇ ਸੋਚਿਆ ਹੈ ਤੇ ਉਹਨਾਂ ਦੇ ਵਿਕਾਸ ਲਈ ਕਈ ਠੋਸ ਕਦਮ ਚੁੱਕੇ ਹਨ ਜਦਕਿ ਕਾਂਗਰਸ ਦਹਾਕਿਆਂ ਤੋਂ ਕਿਸਾਨਾਂ ਨੂੰ ਬਰਬਾਦ ਕਰਦੀ ਆਈ ਹੈ ਤੇ ਹਮੇੇਸ਼ਾ ਕਿਸਾਨਾਂ ਨੂੰ ਕਰਜ਼ੇ ਤੇ ਗਰੀਬੀ ਵੱਲ ਹੀ ਧੱਕਿਆ ਹੈ। ਐਨਡੀਏ ਸਰਕਾਰ ਕਿਸਾਨਾਂ ਲਈ ਸੀ, ਹੈ ਤੇ ਹਮੇਸ਼ਾ ਰਹੇਗੀ। https://t.co/CKMiB5H4yT",6513,pa,False,Yes,"Thu, 03 Jan 2019 14:58:07 UTC"
narendramodi,"Rewards, Congres style!

If one is associated with the 1984 anti-Sikh massacre, one gets to become MP, CM thanks to Congress.

Instead of focussing on public welfare, their interest lies more in ensuring people do not sing Vande Mataram.

Very sad... https://t.co/NNOlJqmDc9",13892,en,False,Yes,"Thu, 03 Jan 2019 14:57:54 UTC"
narendramodi,"With the blessings of the people and the earnest desire to ensure more pilgrims can pray to Sri Guru Nanak Dev Ji, the NDA government has worked on the Kartarpur corridor. 

We want to build an India that is inspired by the values of Sri Guru Nanak Dev Ji. https://t.co/hXX6cqG5oi",6356,en,False,Yes,"Thu, 03 Jan 2019 14:57:19 UTC"
narendramodi,"ਗੁਰਦਾਸਪੁਰ ਤੇ ਸਮੂਹ ਪੰਜਾਬ ਵਾਸੀਆਂ ਦਾ ਇੰਨੇ ਪਿਆਰ ਤੇ ਸਤਿਕਾਰ ਦਾ ਬਹੁਤ-ਬਹੁਤ ਧੰਨਵਾਦ। ਅੱਜ ਗੁਰਦਾਸਪੁਰ ਰੈਲੀ ਦੀਆਂ ਕੁੱਝ ਤਸਵੀਰਾਂ ਸਾਂਝੀਆਂ ਕਰ ਰਿਹਾ। ਇੰਨੀ ਠੰਡ ਦੇ ਬਾਵਜੂਦ ਗੁਰਦਾਸਪੁਰ ਪਹੁੰਚੇ ਹਰ ਇੱਕ ਪੰਜਾਬੀ ਦਾ ਮੈਂ ਸ਼ੁਕਰਗੁਜ਼ਾਰ ਹਾਂ।

@BJP4Punjab @Akali_Dal_ https://t.co/qboI2PUDHV",4197,pa,False,Yes,"Thu, 03 Jan 2019 14:55:43 UTC"
narendramodi,"2018 was a great year for Indian science. 

Our nation achieved a lot and we must do a lot more in the years to come so that science continues to enhance India’s progress. https://t.co/unqxdhoT1c",9513,en,False,Yes,"Thu, 03 Jan 2019 14:02:54 UTC"
narendramodi,"Beloved Shastri Ji gave us the slogan- Jai Jawan, Jai Kisan.

20 years ago, the great Atal Ji added Jai Vigyan.

Today, the need of the our is to add Anusandhan (research) to it.

Jai Jawan, Jai Kisan, Jai Vigyan, Jai Anusandhan. https://t.co/jpPwS7Yyjz",23171,hi,False,Yes,"Thu, 03 Jan 2019 14:01:53 UTC"
narendramodi,"India’s history in science, technology and innovation will make every Indian proud.

A century ago, with minimum resources and maximum struggles our scientists did extraordinary things. https://t.co/b0lM1trrDJ",6356,en,False,Yes,"Thu, 03 Jan 2019 14:00:42 UTC"
narendramodi,Here are some pictures from the 106th Indian Science Congress. https://t.co/la1Y0BO7jC,5951,en,False,Yes,"Thu, 03 Jan 2019 13:59:34 UTC"
narendramodi,Great euphoria at the huge rally in Gurdaspur. Here is my speech. https://t.co/ScGYpvLNCa,14695,en,False,Yes,"Thu, 03 Jan 2019 10:15:16 UTC"
narendramodi,Speaking on ‘Future India: Science and Technology’ at the 106th Indian Science Congress. Watch. https://t.co/AVFfXT18xd,11914,en,False,Yes,"Thu, 03 Jan 2019 08:01:15 UTC"
narendramodi,"Our party is blessed to have the support of such hard-working volunteers.
My best wishes to everyone. Happy volunteering :)
https://t.co/Vo5PaLEWzK",16272,en,False,Yes,"Thu, 03 Jan 2019 06:36:16 UTC"
narendramodi,"The Ujjwala Yojana continues to transform lives, emerging as an agent of change for the poor. Delighted that the number of beneficiaries has crossed 6 crore. 

Congratulations to the beneficiaries. The Yojana is ensuring women empowerment and better health in our society.",26650,en,False,No,"Wed, 02 Jan 2019 16:10:16 UTC"
narendramodi,"A very emotional moment from today’s interaction with @BJP4Andhra Karyakartas…

We were honoured that Shri P V Chalapathi Rao Garu joined the interaction. 

The wisdom and hardwork of Karyakartas like him have no parallel. They are the strength of the BJP! https://t.co/A58ubqxdwi",7944,en,False,Yes,"Wed, 02 Jan 2019 14:28:43 UTC"
narendramodi,"Karyakartas told me how NTR Garu referred to Congress as 'Dushta Congress' but for TDP today, it is 'Dost Congress.’

People know the reality of TDP and Congress. 

Based on our work in the last 4.5 years, I can confidently say that it is BJP that will fulfil AP’s aspirations. https://t.co/5ocqnYglFk",11438,en,False,Yes,"Wed, 02 Jan 2019 14:17:58 UTC"
narendramodi,"To hide their own failures, the TDP Government in AP is spreading so many lies.

BJP’s truth will defeat the Tsunami of TDP’s lies.

It is high time the AP Government answer the people of the state on their own misdoings. https://t.co/iPIKr9r2v6",14355,en,False,Yes,"Wed, 02 Jan 2019 14:17:26 UTC"
narendramodi,"Several members of the Telugu community have prospered overseas.

Thus, it was natural for a Karyakarta from Andhra Pradesh to ask about the foreign policy of India and express joy about India’s rising stature at the world stage. https://t.co/qCOm9Lhtqd",5997,en,False,Yes,"Wed, 02 Jan 2019 14:16:42 UTC"
narendramodi,"Caring for every Indian, providing national, financial and healthcare security to our citizens.

Know what I told a Karyakarta from Machilipatnam on the unique work culture of the NDA Government. https://t.co/GSFftxWm6K",6641,en,False,Yes,"Wed, 02 Jan 2019 14:16:08 UTC"
narendramodi,"The 2019 polls are special because those born in the 21st century will also vote.

Requested first time voters to bless @BJP4India and talked about why the BJP’s development agenda strikes a chord with people from all sections of society. https://t.co/M1oY1tLs1H",9840,en,False,Yes,"Wed, 02 Jan 2019 14:15:41 UTC"
narendramodi,Having a wonderful interaction with the hardworking @BJP4Andhra Karyakartas. Watch. https://t.co/ewvSpYPVH3,11272,en,False,Yes,"Wed, 02 Jan 2019 10:37:23 UTC"
narendramodi,"Looking forward to interacting with @BJP4Andhra Karyakartas at 4 PM. 

Do watch. https://t.co/za4awJbl2Q",7023,en,False,Yes,"Wed, 02 Jan 2019 09:42:27 UTC"
narendramodi,"In case you missed it, here is my interview with @ANI. Have spoken about a wide range of issues. Watch! https://t.co/lpmtWiObFk",33684,en,False,Yes,"Tue, 01 Jan 2019 14:35:14 UTC"
narendramodi,"Kader Khan Ji brightened the screen with his stupendous acting skills and lightened it thanks to his unique sense of humour. 

He was also a prolific screenwriter, associated with many memorable films. 

Saddened by his demise. Condolences to his family and admirers.",43094,en,False,No,"Tue, 01 Jan 2019 07:25:36 UTC"
narendramodi,Best wishes to Manipur’s dynamic CM Shri @NBirenSingh Ji on his birthday. He is working tirelessly for the development of the state. I pray for his long and healthy life.,14000,en,False,No,"Tue, 01 Jan 2019 04:28:21 UTC"
narendramodi,"Wishing everyone a joyous 2019!

May everyone be happy and healthy. I pray that all your wishes are fulfilled in 2019.",74350,en,False,No,"Tue, 01 Jan 2019 03:04:37 UTC"
narendramodi,"Had a good interaction with the newly elected Mayors from Haryana.

Congratulated them and conveyed my best wishes as they begin their work in fulfilling the aspirations of the people of their respective cities. @BJP4Haryana https://t.co/23Bbve1Jb4",12737,en,False,Yes,"Mon, 31 Dec 2018 14:26:06 UTC"
narendramodi,"Excellent effort! 

Proud of our Party Karyakartas who are working tirelessly. https://t.co/ZkJRTOihjN",8624,en,False,Yes,"Mon, 31 Dec 2018 14:23:04 UTC"
narendramodi,Happy to know! My best wishes to you. https://t.co/YNqMar75GE,7197,en,False,Yes,"Mon, 31 Dec 2018 14:18:32 UTC"
narendramodi,"Yes I agree. 

I urge more people to visit Prayagraj and take part in the Kumbh. https://t.co/EbpYuXWD20",12303,en,False,Yes,"Mon, 31 Dec 2018 14:17:00 UTC"
narendramodi,"When Jabalpur has passionate citizens like you, no force can prevent this city from being Swachh. https://t.co/uuOe01PK8z",5592,en,False,Yes,"Mon, 31 Dec 2018 14:16:14 UTC"
narendramodi,"Thank you. 

This is a mark of respect for the brave Netaji Subhas Chandra Bose and all that he did for our nation. https://t.co/Klt4nRGUlX",6604,en,False,Yes,"Mon, 31 Dec 2018 14:15:28 UTC"
narendramodi,"Met Gujarat Cabinet Minister Shri Kunvarjibhai Bavaliya. 

Congratulated him on his win in the Jasdan by-poll and conveyed my best wishes in his endeavours towards serving the people of Gujarat and further strengthening @BJP4Gujarat. https://t.co/QW0VpPgVlK",6528,en,False,Yes,"Mon, 31 Dec 2018 14:14:37 UTC"
narendramodi,Reiterated India's continued commitment to work together for the development of Bangladesh and further strengthening of our bilateral relations.,7784,en,False,No,"Mon, 31 Dec 2018 06:42:53 UTC"
narendramodi,"Spoke to Sheikh Hasina Ji and congratulated her on the resounding victory in the Bangladesh elections. 

Wished her the very best for the tenure ahead.",18487,en,False,No,"Mon, 31 Dec 2018 06:42:53 UTC"
narendramodi,RT @BJP4India: Thank you 2018 for making us happy and proud. https://t.co/LTxDlNSHyD,0,en,False,Yes,"Mon, 31 Dec 2018 06:39:46 UTC"
narendramodi,These pictures show the high level of enthusiasm at the public meeting in Port Blair. https://t.co/N4QJ0QVyYb,13973,en,False,Yes,"Sun, 30 Dec 2018 18:05:22 UTC"
narendramodi,"An initiative that will boost industrial growth in Andaman and Nicobar islands, as well as Lakshadweep. https://t.co/7e4ckCcv4H",7717,en,False,Yes,"Sun, 30 Dec 2018 18:03:06 UTC"
narendramodi,"It is important for us as a nation to be proud of our rich history and those who toiled for our freedom.

The response of the people of Andaman and Nicobar islands to a decision taken by the Government must be seen to be believed! https://t.co/HIWlryX7oe",11088,en,False,Yes,"Sun, 30 Dec 2018 18:02:00 UTC"
narendramodi,"Today, the people of Andaman and Nicobar islands got many development projects. The progress of these islands is our priority. 

I do not agree with any differentiation between mainland and island…Andaman and Nicobar is as mainland as any other part of India.",13124,en,False,No,"Sun, 30 Dec 2018 18:00:46 UTC"
narendramodi,"75 years ago, on this day, in the city of Port Blair, Netaji Subhas Chandra Bose addressed a large gathering.

Today, we paid tributes to Netaji in a unique way. Watch. https://t.co/aESwPwopSo",17175,en,False,Yes,"Sun, 30 Dec 2018 17:59:22 UTC"
narendramodi,"In 1943 Netaji Bose unfurled the Tricolour in Andaman and Nicobar islands.

Today in Port Blair, I had the honour of unfurling the Tricolour to mark the 75th anniversary of Subhas Babu's brave feat. We also reiterate our commitment to creating an India Subhas Babu dreamt of. https://t.co/4DQk6prFmp",18114,en,False,Yes,"Sun, 30 Dec 2018 13:10:09 UTC"
narendramodi,Among those imprisoned at Cellular Jail was the great Veer Savarkar. I visited the cell where the indomitable Veer Savarkar was lodged. Rigorous imprisonment did not dampen Veer Savarkar’s spirits and he continued to speak and write about a free India from jail too. https://t.co/dbsyzuVUjA,36920,en,False,Yes,"Sun, 30 Dec 2018 13:06:28 UTC"
